,timestamp,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,hour_of_day,day_of_week,day_of_month,month_of_year,demand
1509,2019-03-06 10:00:00,0,0,0,0,1,0,0,0,0,4,3,1,10,2,6,3,0
1510,2019-03-06 11:00:00,0,0,0,0,0,1,0,0,0,0,4,3,11,2,6,3,0
1511,2019-03-06 12:00:00,0,0,0,0,0,0,1,0,0,0,0,4,12,2,6,3,0
1512,2019-03-06 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,13,2,6,3,9
1513,2019-03-06 14:00:00,9,0,0,0,0,0,0,0,1,0,0,0,14,2,6,3,9
1514,2019-03-06 15:00:00,9,9,0,0,0,0,0,0,0,1,0,0,15,2,6,3,29
1515,2019-03-06 16:00:00,29,9,9,0,0,0,0,0,0,0,1,0,16,2,6,3,4
1516,2019-03-06 17:00:00,4,29,9,9,0,0,0,0,0,0,0,1,17,2,6,3,0
1517,2019-03-06 18:00:00,0,4,29,9,9,0,0,0,0,0,0,0,18,2,6,3,0
1518,2019-03-06 19:00:00,0,0,4,29,9,9,0,0,0,0,0,0,19,2,6,3,2
1519,2019-03-06 20:00:00,2,0,0,4,29,9,9,0,0,0,0,0,20,2,6,3,0
1520,2019-03-06 21:00:00,0,2,0,0,4,29,9,9,0,0,0,0,21,2,6,3,1
1521,2019-03-06 22:00:00,1,0,2,0,0,4,29,9,9,0,0,0,22,2,6,3,2
1522,2019-03-06 23:00:00,2,1,0,2,0,0,4,29,9,9,0,0,23,2,6,3,3
1523,2019-03-07 00:00:00,3,2,1,0,2,0,0,4,29,9,9,0,0,3,7,3,1
1524,2019-03-07 01:00:00,1,3,2,1,0,2,0,0,4,29,9,9,1,3,7,3,2
1525,2019-03-07 02:00:00,2,1,3,2,1,0,2,0,0,4,29,9,2,3,7,3,0
1526,2019-03-07 03:00:00,0,2,1,3,2,1,0,2,0,0,4,29,3,3,7,3,1
1527,2019-03-07 04:00:00,1,0,2,1,3,2,1,0,2,0,0,4,4,3,7,3,0
1528,2019-03-07 05:00:00,0,1,0,2,1,3,2,1,0,2,0,0,5,3,7,3,0
1529,2019-03-07 06:00:00,0,0,1,0,2,1,3,2,1,0,2,0,6,3,7,3,0
1530,2019-03-07 07:00:00,0,0,0,1,0,2,1,3,2,1,0,2,7,3,7,3,0
1531,2019-03-07 08:00:00,0,0,0,0,1,0,2,1,3,2,1,0,8,3,7,3,0
1532,2019-03-07 09:00:00,0,0,0,0,0,1,0,2,1,3,2,1,9,3,7,3,0
1533,2019-03-07 10:00:00,0,0,0,0,0,0,1,0,2,1,3,2,10,3,7,3,0
1534,2019-03-07 11:00:00,0,0,0,0,0,0,0,1,0,2,1,3,11,3,7,3,0
1535,2019-03-07 12:00:00,0,0,0,0,0,0,0,0,1,0,2,1,12,3,7,3,0
1536,2019-03-07 13:00:00,0,0,0,0,0,0,0,0,0,1,0,2,13,3,7,3,5
1537,2019-03-07 14:00:00,5,0,0,0,0,0,0,0,0,0,1,0,14,3,7,3,20
1538,2019-03-07 15:00:00,20,5,0,0,0,0,0,0,0,0,0,1,15,3,7,3,27
1539,2019-03-07 16:00:00,27,20,5,0,0,0,0,0,0,0,0,0,16,3,7,3,0
1540,2019-03-07 17:00:00,0,27,20,5,0,0,0,0,0,0,0,0,17,3,7,3,0
1541,2019-03-07 18:00:00,0,0,27,20,5,0,0,0,0,0,0,0,18,3,7,3,0
1542,2019-03-07 19:00:00,0,0,0,27,20,5,0,0,0,0,0,0,19,3,7,3,1
1543,2019-03-07 20:00:00,1,0,0,0,27,20,5,0,0,0,0,0,20,3,7,3,4
1544,2019-03-07 21:00:00,4,1,0,0,0,27,20,5,0,0,0,0,21,3,7,3,3
1545,2019-03-07 22:00:00,3,4,1,0,0,0,27,20,5,0,0,0,22,3,7,3,2
1546,2019-03-07 23:00:00,2,3,4,1,0,0,0,27,20,5,0,0,23,3,7,3,2
1547,2019-03-08 00:00:00,2,2,3,4,1,0,0,0,27,20,5,0,0,4,8,3,3
1548,2019-03-08 01:00:00,3,2,2,3,4,1,0,0,0,27,20,5,1,4,8,3,3
1549,2019-03-08 02:00:00,3,3,2,2,3,4,1,0,0,0,27,20,2,4,8,3,0
1550,2019-03-08 03:00:00,0,3,3,2,2,3,4,1,0,0,0,27,3,4,8,3,0
1551,2019-03-08 04:00:00,0,0,3,3,2,2,3,4,1,0,0,0,4,4,8,3,0
1552,2019-03-08 05:00:00,0,0,0,3,3,2,2,3,4,1,0,0,5,4,8,3,0
1553,2019-03-08 06:00:00,0,0,0,0,3,3,2,2,3,4,1,0,6,4,8,3,0
1554,2019-03-08 07:00:00,0,0,0,0,0,3,3,2,2,3,4,1,7,4,8,3,0
1555,2019-03-08 08:00:00,0,0,0,0,0,0,3,3,2,2,3,4,8,4,8,3,0
1556,2019-03-08 09:00:00,0,0,0,0,0,0,0,3,3,2,2,3,9,4,8,3,0
1557,2019-03-08 10:00:00,0,0,0,0,0,0,0,0,3,3,2,2,10,4,8,3,0
1558,2019-03-08 11:00:00,0,0,0,0,0,0,0,0,0,3,3,2,11,4,8,3,0
1559,2019-03-08 12:00:00,0,0,0,0,0,0,0,0,0,0,3,3,12,4,8,3,0
1560,2019-03-08 13:00:00,0,0,0,0,0,0,0,0,0,0,0,3,13,4,8,3,6
1561,2019-03-08 14:00:00,6,0,0,0,0,0,0,0,0,0,0,0,14,4,8,3,18
1562,2019-03-08 15:00:00,18,6,0,0,0,0,0,0,0,0,0,0,15,4,8,3,28
1563,2019-03-08 16:00:00,28,18,6,0,0,0,0,0,0,0,0,0,16,4,8,3,0
1564,2019-03-08 17:00:00,0,28,18,6,0,0,0,0,0,0,0,0,17,4,8,3,0
1565,2019-03-08 18:00:00,0,0,28,18,6,0,0,0,0,0,0,0,18,4,8,3,0
1566,2019-03-08 19:00:00,0,0,0,28,18,6,0,0,0,0,0,0,19,4,8,3,7
1567,2019-03-08 20:00:00,7,0,0,0,28,18,6,0,0,0,0,0,20,4,8,3,2
1568,2019-03-08 21:00:00,2,7,0,0,0,28,18,6,0,0,0,0,21,4,8,3,2
1569,2019-03-08 22:00:00,2,2,7,0,0,0,28,18,6,0,0,0,22,4,8,3,5
1570,2019-03-08 23:00:00,5,2,2,7,0,0,0,28,18,6,0,0,23,4,8,3,2
1571,2019-03-09 00:00:00,2,5,2,2,7,0,0,0,28,18,6,0,0,5,9,3,1
1572,2019-03-09 01:00:00,1,2,5,2,2,7,0,0,0,28,18,6,1,5,9,3,1
1573,2019-03-09 02:00:00,1,1,2,5,2,2,7,0,0,0,28,18,2,5,9,3,1
1574,2019-03-09 03:00:00,1,1,1,2,5,2,2,7,0,0,0,28,3,5,9,3,0
1575,2019-03-09 04:00:00,0,1,1,1,2,5,2,2,7,0,0,0,4,5,9,3,0
1576,2019-03-09 05:00:00,0,0,1,1,1,2,5,2,2,7,0,0,5,5,9,3,0
1577,2019-03-09 06:00:00,0,0,0,1,1,1,2,5,2,2,7,0,6,5,9,3,0
1578,2019-03-09 07:00:00,0,0,0,0,1,1,1,2,5,2,2,7,7,5,9,3,0
1579,2019-03-09 08:00:00,0,0,0,0,0,1,1,1,2,5,2,2,8,5,9,3,0
1580,2019-03-09 09:00:00,0,0,0,0,0,0,1,1,1,2,5,2,9,5,9,3,0
1581,2019-03-09 10:00:00,0,0,0,0,0,0,0,1,1,1,2,5,10,5,9,3,0
1582,2019-03-09 11:00:00,0,0,0,0,0,0,0,0,1,1,1,2,11,5,9,3,0
1583,2019-03-09 12:00:00,0,0,0,0,0,0,0,0,0,1,1,1,12,5,9,3,0
1584,2019-03-09 13:00:00,0,0,0,0,0,0,0,0,0,0,1,1,13,5,9,3,1
1585,2019-03-09 14:00:00,1,0,0,0,0,0,0,0,0,0,0,1,14,5,9,3,0
1586,2019-03-09 15:00:00,0,1,0,0,0,0,0,0,0,0,0,0,15,5,9,3,0
1587,2019-03-09 16:00:00,0,0,1,0,0,0,0,0,0,0,0,0,16,5,9,3,0
1588,2019-03-09 17:00:00,0,0,0,1,0,0,0,0,0,0,0,0,17,5,9,3,0
1589,2019-03-09 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,18,5,9,3,1
1590,2019-03-09 19:00:00,1,0,0,0,0,1,0,0,0,0,0,0,19,5,9,3,1
1591,2019-03-09 20:00:00,1,1,0,0,0,0,1,0,0,0,0,0,20,5,9,3,0
1592,2019-03-09 21:00:00,0,1,1,0,0,0,0,1,0,0,0,0,21,5,9,3,0
1593,2019-03-09 22:00:00,0,0,1,1,0,0,0,0,1,0,0,0,22,5,9,3,0
1594,2019-03-09 23:00:00,0,0,0,1,1,0,0,0,0,1,0,0,23,5,9,3,0
1595,2019-03-10 00:00:00,0,0,0,0,1,1,0,0,0,0,1,0,0,6,10,3,1
1596,2019-03-10 01:00:00,1,0,0,0,0,1,1,0,0,0,0,1,1,6,10,3,0
1597,2019-03-10 02:00:00,0,1,0,0,0,0,1,1,0,0,0,0,2,6,10,3,0
1598,2019-03-10 03:00:00,0,0,1,0,0,0,0,1,1,0,0,0,3,6,10,3,0
1599,2019-03-10 04:00:00,0,0,0,1,0,0,0,0,1,1,0,0,4,6,10,3,0
1600,2019-03-10 05:00:00,0,0,0,0,1,0,0,0,0,1,1,0,5,6,10,3,0
1601,2019-03-10 06:00:00,0,0,0,0,0,1,0,0,0,0,1,1,6,6,10,3,0
1602,2019-03-10 07:00:00,0,0,0,0,0,0,1,0,0,0,0,1,7,6,10,3,0
1603,2019-03-10 08:00:00,0,0,0,0,0,0,0,1,0,0,0,0,8,6,10,3,0
1604,2019-03-10 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,9,6,10,3,0
1605,2019-03-10 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,10,6,10,3,0
1606,2019-03-10 11:00:00,0,0,0,0,0,0,0,0,0,0,1,0,11,6,10,3,0
1607,2019-03-10 12:00:00,0,0,0,0,0,0,0,0,0,0,0,1,12,6,10,3,0
1608,2019-03-10 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,13,6,10,3,0
1609,2019-03-10 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,14,6,10,3,0
1610,2019-03-10 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,15,6,10,3,0
1611,2019-03-10 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,16,6,10,3,0
1612,2019-03-10 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,17,6,10,3,1
1613,2019-03-10 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,18,6,10,3,0
1614,2019-03-10 19:00:00,0,1,0,0,0,0,0,0,0,0,0,0,19,6,10,3,0
1615,2019-03-10 20:00:00,0,0,1,0,0,0,0,0,0,0,0,0,20,6,10,3,1
1616,2019-03-10 21:00:00,1,0,0,1,0,0,0,0,0,0,0,0,21,6,10,3,0
1617,2019-03-10 22:00:00,0,1,0,0,1,0,0,0,0,0,0,0,22,6,10,3,0
1618,2019-03-10 23:00:00,0,0,1,0,0,1,0,0,0,0,0,0,23,6,10,3,1
1619,2019-03-11 00:00:00,1,0,0,1,0,0,1,0,0,0,0,0,0,0,11,3,0
1620,2019-03-11 01:00:00,0,1,0,0,1,0,0,1,0,0,0,0,1,0,11,3,0
1621,2019-03-11 02:00:00,0,0,1,0,0,1,0,0,1,0,0,0,2,0,11,3,0
1622,2019-03-11 03:00:00,0,0,0,1,0,0,1,0,0,1,0,0,3,0,11,3,0
1623,2019-03-11 04:00:00,0,0,0,0,1,0,0,1,0,0,1,0,4,0,11,3,0
1624,2019-03-11 05:00:00,0,0,0,0,0,1,0,0,1,0,0,1,5,0,11,3,0
1625,2019-03-11 06:00:00,0,0,0,0,0,0,1,0,0,1,0,0,6,0,11,3,0
1626,2019-03-11 07:00:00,0,0,0,0,0,0,0,1,0,0,1,0,7,0,11,3,0
1627,2019-03-11 08:00:00,0,0,0,0,0,0,0,0,1,0,0,1,8,0,11,3,0
1628,2019-03-11 09:00:00,0,0,0,0,0,0,0,0,0,1,0,0,9,0,11,3,0
1629,2019-03-11 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,10,0,11,3,0
1630,2019-03-11 11:00:00,0,0,0,0,0,0,0,0,0,0,0,1,11,0,11,3,1
1631,2019-03-11 12:00:00,1,0,0,0,0,0,0,0,0,0,0,0,12,0,11,3,7
1632,2019-03-11 13:00:00,7,1,0,0,0,0,0,0,0,0,0,0,13,0,11,3,17
1633,2019-03-11 14:00:00,17,7,1,0,0,0,0,0,0,0,0,0,14,0,11,3,27
1634,2019-03-11 15:00:00,27,17,7,1,0,0,0,0,0,0,0,0,15,0,11,3,0
1635,2019-03-11 16:00:00,0,27,17,7,1,0,0,0,0,0,0,0,16,0,11,3,0
1636,2019-03-11 17:00:00,0,0,27,17,7,1,0,0,0,0,0,0,17,0,11,3,0
1637,2019-03-11 18:00:00,0,0,0,27,17,7,1,0,0,0,0,0,18,0,11,3,2
1638,2019-03-11 19:00:00,2,0,0,0,27,17,7,1,0,0,0,0,19,0,11,3,1
1639,2019-03-11 20:00:00,1,2,0,0,0,27,17,7,1,0,0,0,20,0,11,3,0
1640,2019-03-11 21:00:00,0,1,2,0,0,0,27,17,7,1,0,0,21,0,11,3,1
1641,2019-03-11 22:00:00,1,0,1,2,0,0,0,27,17,7,1,0,22,0,11,3,7
1642,2019-03-11 23:00:00,7,1,0,1,2,0,0,0,27,17,7,1,23,0,11,3,1
1643,2019-03-12 00:00:00,1,7,1,0,1,2,0,0,0,27,17,7,0,1,12,3,2
1644,2019-03-12 01:00:00,2,1,7,1,0,1,2,0,0,0,27,17,1,1,12,3,1
1645,2019-03-12 02:00:00,1,2,1,7,1,0,1,2,0,0,0,27,2,1,12,3,1
1646,2019-03-12 03:00:00,1,1,2,1,7,1,0,1,2,0,0,0,3,1,12,3,0
1647,2019-03-12 04:00:00,0,1,1,2,1,7,1,0,1,2,0,0,4,1,12,3,0
1648,2019-03-12 05:00:00,0,0,1,1,2,1,7,1,0,1,2,0,5,1,12,3,0
1649,2019-03-12 06:00:00,0,0,0,1,1,2,1,7,1,0,1,2,6,1,12,3,0
1650,2019-03-12 07:00:00,0,0,0,0,1,1,2,1,7,1,0,1,7,1,12,3,0
1651,2019-03-12 08:00:00,0,0,0,0,0,1,1,2,1,7,1,0,8,1,12,3,0
1652,2019-03-12 09:00:00,0,0,0,0,0,0,1,1,2,1,7,1,9,1,12,3,0
1653,2019-03-12 10:00:00,0,0,0,0,0,0,0,1,1,2,1,7,10,1,12,3,0
1654,2019-03-12 11:00:00,0,0,0,0,0,0,0,0,1,1,2,1,11,1,12,3,1
1655,2019-03-12 12:00:00,1,0,0,0,0,0,0,0,0,1,1,2,12,1,12,3,5
1656,2019-03-12 13:00:00,5,1,0,0,0,0,0,0,0,0,1,1,13,1,12,3,15
1657,2019-03-12 14:00:00,15,5,1,0,0,0,0,0,0,0,0,1,14,1,12,3,27
1658,2019-03-12 15:00:00,27,15,5,1,0,0,0,0,0,0,0,0,15,1,12,3,3
1659,2019-03-12 16:00:00,3,27,15,5,1,0,0,0,0,0,0,0,16,1,12,3,0
1660,2019-03-12 17:00:00,0,3,27,15,5,1,0,0,0,0,0,0,17,1,12,3,0
1661,2019-03-12 18:00:00,0,0,3,27,15,5,1,0,0,0,0,0,18,1,12,3,2
1662,2019-03-12 19:00:00,2,0,0,3,27,15,5,1,0,0,0,0,19,1,12,3,0
1663,2019-03-12 20:00:00,0,2,0,0,3,27,15,5,1,0,0,0,20,1,12,3,3
1664,2019-03-12 21:00:00,3,0,2,0,0,3,27,15,5,1,0,0,21,1,12,3,3
1665,2019-03-12 22:00:00,3,3,0,2,0,0,3,27,15,5,1,0,22,1,12,3,3
1666,2019-03-12 23:00:00,3,3,3,0,2,0,0,3,27,15,5,1,23,1,12,3,1
1667,2019-03-13 00:00:00,1,3,3,3,0,2,0,0,3,27,15,5,0,2,13,3,1
1668,2019-03-13 01:00:00,1,1,3,3,3,0,2,0,0,3,27,15,1,2,13,3,0
1669,2019-03-13 02:00:00,0,1,1,3,3,3,0,2,0,0,3,27,2,2,13,3,1
1670,2019-03-13 03:00:00,1,0,1,1,3,3,3,0,2,0,0,3,3,2,13,3,0
1671,2019-03-13 04:00:00,0,1,0,1,1,3,3,3,0,2,0,0,4,2,13,3,0
1672,2019-03-13 05:00:00,0,0,1,0,1,1,3,3,3,0,2,0,5,2,13,3,0
1673,2019-03-13 06:00:00,0,0,0,1,0,1,1,3,3,3,0,2,6,2,13,3,0
1674,2019-03-13 07:00:00,0,0,0,0,1,0,1,1,3,3,3,0,7,2,13,3,0
1675,2019-03-13 08:00:00,0,0,0,0,0,1,0,1,1,3,3,3,8,2,13,3,0
1676,2019-03-13 09:00:00,0,0,0,0,0,0,1,0,1,1,3,3,9,2,13,3,0
1677,2019-03-13 10:00:00,0,0,0,0,0,0,0,1,0,1,1,3,10,2,13,3,0
1678,2019-03-13 11:00:00,0,0,0,0,0,0,0,0,1,0,1,1,11,2,13,3,0
1679,2019-03-13 12:00:00,0,0,0,0,0,0,0,0,0,1,0,1,12,2,13,3,5
1680,2019-03-13 13:00:00,5,0,0,0,0,0,0,0,0,0,1,0,13,2,13,3,20
1681,2019-03-13 14:00:00,20,5,0,0,0,0,0,0,0,0,0,1,14,2,13,3,26
1682,2019-03-13 15:00:00,26,20,5,0,0,0,0,0,0,0,0,0,15,2,13,3,0
1683,2019-03-13 16:00:00,0,26,20,5,0,0,0,0,0,0,0,0,16,2,13,3,0
1684,2019-03-13 17:00:00,0,0,26,20,5,0,0,0,0,0,0,0,17,2,13,3,1
1685,2019-03-13 18:00:00,1,0,0,26,20,5,0,0,0,0,0,0,18,2,13,3,2
1686,2019-03-13 19:00:00,2,1,0,0,26,20,5,0,0,0,0,0,19,2,13,3,1
1687,2019-03-13 20:00:00,1,2,1,0,0,26,20,5,0,0,0,0,20,2,13,3,0
1688,2019-03-13 21:00:00,0,1,2,1,0,0,26,20,5,0,0,0,21,2,13,3,1
1689,2019-03-13 22:00:00,1,0,1,2,1,0,0,26,20,5,0,0,22,2,13,3,5
1690,2019-03-13 23:00:00,5,1,0,1,2,1,0,0,26,20,5,0,23,2,13,3,2
1691,2019-03-14 00:00:00,2,5,1,0,1,2,1,0,0,26,20,5,0,3,14,3,1
1692,2019-03-14 01:00:00,1,2,5,1,0,1,2,1,0,0,26,20,1,3,14,3,0
1693,2019-03-14 02:00:00,0,1,2,5,1,0,1,2,1,0,0,26,2,3,14,3,0
1694,2019-03-14 03:00:00,0,0,1,2,5,1,0,1,2,1,0,0,3,3,14,3,0
1695,2019-03-14 04:00:00,0,0,0,1,2,5,1,0,1,2,1,0,4,3,14,3,0
1696,2019-03-14 05:00:00,0,0,0,0,1,2,5,1,0,1,2,1,5,3,14,3,0
1697,2019-03-14 06:00:00,0,0,0,0,0,1,2,5,1,0,1,2,6,3,14,3,0
1698,2019-03-14 07:00:00,0,0,0,0,0,0,1,2,5,1,0,1,7,3,14,3,0
1699,2019-03-14 08:00:00,0,0,0,0,0,0,0,1,2,5,1,0,8,3,14,3,0
1700,2019-03-14 09:00:00,0,0,0,0,0,0,0,0,1,2,5,1,9,3,14,3,0
1701,2019-03-14 10:00:00,0,0,0,0,0,0,0,0,0,1,2,5,10,3,14,3,0
1702,2019-03-14 11:00:00,0,0,0,0,0,0,0,0,0,0,1,2,11,3,14,3,0
1703,2019-03-14 12:00:00,0,0,0,0,0,0,0,0,0,0,0,1,12,3,14,3,5
1704,2019-03-14 13:00:00,5,0,0,0,0,0,0,0,0,0,0,0,13,3,14,3,13
1705,2019-03-14 14:00:00,13,5,0,0,0,0,0,0,0,0,0,0,14,3,14,3,32
1706,2019-03-14 15:00:00,32,13,5,0,0,0,0,0,0,0,0,0,15,3,14,3,3
1707,2019-03-14 16:00:00,3,32,13,5,0,0,0,0,0,0,0,0,16,3,14,3,0
1708,2019-03-14 17:00:00,0,3,32,13,5,0,0,0,0,0,0,0,17,3,14,3,0
1709,2019-03-14 18:00:00,0,0,3,32,13,5,0,0,0,0,0,0,18,3,14,3,2
1710,2019-03-14 19:00:00,2,0,0,3,32,13,5,0,0,0,0,0,19,3,14,3,4
1711,2019-03-14 20:00:00,4,2,0,0,3,32,13,5,0,0,0,0,20,3,14,3,1
1712,2019-03-14 21:00:00,1,4,2,0,0,3,32,13,5,0,0,0,21,3,14,3,4
1713,2019-03-14 22:00:00,4,1,4,2,0,0,3,32,13,5,0,0,22,3,14,3,4
1714,2019-03-14 23:00:00,4,4,1,4,2,0,0,3,32,13,5,0,23,3,14,3,5
1715,2019-03-15 00:00:00,5,4,4,1,4,2,0,0,3,32,13,5,0,4,15,3,1
1716,2019-03-15 01:00:00,1,5,4,4,1,4,2,0,0,3,32,13,1,4,15,3,0
1717,2019-03-15 02:00:00,0,1,5,4,4,1,4,2,0,0,3,32,2,4,15,3,1
1718,2019-03-15 03:00:00,1,0,1,5,4,4,1,4,2,0,0,3,3,4,15,3,1
1719,2019-03-15 04:00:00,1,1,0,1,5,4,4,1,4,2,0,0,4,4,15,3,0
1720,2019-03-15 05:00:00,0,1,1,0,1,5,4,4,1,4,2,0,5,4,15,3,0
1721,2019-03-15 06:00:00,0,0,1,1,0,1,5,4,4,1,4,2,6,4,15,3,0
1722,2019-03-15 07:00:00,0,0,0,1,1,0,1,5,4,4,1,4,7,4,15,3,0
1723,2019-03-15 08:00:00,0,0,0,0,1,1,0,1,5,4,4,1,8,4,15,3,0
1724,2019-03-15 09:00:00,0,0,0,0,0,1,1,0,1,5,4,4,9,4,15,3,0
1725,2019-03-15 10:00:00,0,0,0,0,0,0,1,1,0,1,5,4,10,4,15,3,0
1726,2019-03-15 11:00:00,0,0,0,0,0,0,0,1,1,0,1,5,11,4,15,3,0
1727,2019-03-15 12:00:00,0,0,0,0,0,0,0,0,1,1,0,1,12,4,15,3,1
1728,2019-03-15 13:00:00,1,0,0,0,0,0,0,0,0,1,1,0,13,4,15,3,2
1729,2019-03-15 14:00:00,2,1,0,0,0,0,0,0,0,0,1,1,14,4,15,3,8
1730,2019-03-15 15:00:00,8,2,1,0,0,0,0,0,0,0,0,1,15,4,15,3,5
1731,2019-03-15 16:00:00,5,8,2,1,0,0,0,0,0,0,0,0,16,4,15,3,6
1732,2019-03-15 17:00:00,6,5,8,2,1,0,0,0,0,0,0,0,17,4,15,3,5
1733,2019-03-15 18:00:00,5,6,5,8,2,1,0,0,0,0,0,0,18,4,15,3,0
1734,2019-03-15 19:00:00,0,5,6,5,8,2,1,0,0,0,0,0,19,4,15,3,1
1735,2019-03-15 20:00:00,1,0,5,6,5,8,2,1,0,0,0,0,20,4,15,3,0
1736,2019-03-15 21:00:00,0,1,0,5,6,5,8,2,1,0,0,0,21,4,15,3,3
1737,2019-03-15 22:00:00,3,0,1,0,5,6,5,8,2,1,0,0,22,4,15,3,0
1738,2019-03-15 23:00:00,0,3,0,1,0,5,6,5,8,2,1,0,23,4,15,3,1
1739,2019-03-16 00:00:00,1,0,3,0,1,0,5,6,5,8,2,1,0,5,16,3,1
1740,2019-03-16 01:00:00,1,1,0,3,0,1,0,5,6,5,8,2,1,5,16,3,0
1741,2019-03-16 02:00:00,0,1,1,0,3,0,1,0,5,6,5,8,2,5,16,3,0
1742,2019-03-16 03:00:00,0,0,1,1,0,3,0,1,0,5,6,5,3,5,16,3,0
1743,2019-03-16 04:00:00,0,0,0,1,1,0,3,0,1,0,5,6,4,5,16,3,0
1744,2019-03-16 05:00:00,0,0,0,0,1,1,0,3,0,1,0,5,5,5,16,3,0
1745,2019-03-16 06:00:00,0,0,0,0,0,1,1,0,3,0,1,0,6,5,16,3,0
1746,2019-03-16 07:00:00,0,0,0,0,0,0,1,1,0,3,0,1,7,5,16,3,0
1747,2019-03-16 08:00:00,0,0,0,0,0,0,0,1,1,0,3,0,8,5,16,3,0
1748,2019-03-16 09:00:00,0,0,0,0,0,0,0,0,1,1,0,3,9,5,16,3,0
1749,2019-03-16 10:00:00,0,0,0,0,0,0,0,0,0,1,1,0,10,5,16,3,0
1750,2019-03-16 11:00:00,0,0,0,0,0,0,0,0,0,0,1,1,11,5,16,3,0
1751,2019-03-16 12:00:00,0,0,0,0,0,0,0,0,0,0,0,1,12,5,16,3,0
1752,2019-03-16 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,13,5,16,3,0
1753,2019-03-16 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,14,5,16,3,1
1754,2019-03-16 15:00:00,1,0,0,0,0,0,0,0,0,0,0,0,15,5,16,3,0
1755,2019-03-16 16:00:00,0,1,0,0,0,0,0,0,0,0,0,0,16,5,16,3,0
1756,2019-03-16 17:00:00,0,0,1,0,0,0,0,0,0,0,0,0,17,5,16,3,1
1757,2019-03-16 18:00:00,1,0,0,1,0,0,0,0,0,0,0,0,18,5,16,3,2
1758,2019-03-16 19:00:00,2,1,0,0,1,0,0,0,0,0,0,0,19,5,16,3,0
1759,2019-03-16 20:00:00,0,2,1,0,0,1,0,0,0,0,0,0,20,5,16,3,0
1760,2019-03-16 21:00:00,0,0,2,1,0,0,1,0,0,0,0,0,21,5,16,3,0
1761,2019-03-16 22:00:00,0,0,0,2,1,0,0,1,0,0,0,0,22,5,16,3,0
1762,2019-03-16 23:00:00,0,0,0,0,2,1,0,0,1,0,0,0,23,5,16,3,0
1763,2019-03-17 00:00:00,0,0,0,0,0,2,1,0,0,1,0,0,0,6,17,3,0
1764,2019-03-17 01:00:00,0,0,0,0,0,0,2,1,0,0,1,0,1,6,17,3,0
1765,2019-03-17 02:00:00,0,0,0,0,0,0,0,2,1,0,0,1,2,6,17,3,0
1766,2019-03-17 03:00:00,0,0,0,0,0,0,0,0,2,1,0,0,3,6,17,3,0
1767,2019-03-17 04:00:00,0,0,0,0,0,0,0,0,0,2,1,0,4,6,17,3,0
1768,2019-03-17 05:00:00,0,0,0,0,0,0,0,0,0,0,2,1,5,6,17,3,0
1769,2019-03-17 06:00:00,0,0,0,0,0,0,0,0,0,0,0,2,6,6,17,3,0
1770,2019-03-17 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,7,6,17,3,1
1771,2019-03-17 08:00:00,1,0,0,0,0,0,0,0,0,0,0,0,8,6,17,3,0
1772,2019-03-17 09:00:00,0,1,0,0,0,0,0,0,0,0,0,0,9,6,17,3,0
1773,2019-03-17 10:00:00,0,0,1,0,0,0,0,0,0,0,0,0,10,6,17,3,0
1774,2019-03-17 11:00:00,0,0,0,1,0,0,0,0,0,0,0,0,11,6,17,3,0
1775,2019-03-17 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,12,6,17,3,0
1776,2019-03-17 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,13,6,17,3,0
1777,2019-03-17 14:00:00,0,0,0,0,0,0,1,0,0,0,0,0,14,6,17,3,0
1778,2019-03-17 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,15,6,17,3,0
1779,2019-03-17 16:00:00,0,0,0,0,0,0,0,0,1,0,0,0,16,6,17,3,0
1780,2019-03-17 17:00:00,0,0,0,0,0,0,0,0,0,1,0,0,17,6,17,3,1
1781,2019-03-17 18:00:00,1,0,0,0,0,0,0,0,0,0,1,0,18,6,17,3,1
1782,2019-03-17 19:00:00,1,1,0,0,0,0,0,0,0,0,0,1,19,6,17,3,0
1783,2019-03-17 20:00:00,0,1,1,0,0,0,0,0,0,0,0,0,20,6,17,3,0
1784,2019-03-17 21:00:00,0,0,1,1,0,0,0,0,0,0,0,0,21,6,17,3,0
1785,2019-03-17 22:00:00,0,0,0,1,1,0,0,0,0,0,0,0,22,6,17,3,0
1786,2019-03-17 23:00:00,0,0,0,0,1,1,0,0,0,0,0,0,23,6,17,3,0
