connectionTime,dayOfMonth_c,dayOfWeek_c,monthOfYear_c,session_count_c
2019-02-12 01:30:00,12,1,2,1
2019-02-12 02:30:00,12,1,2,1
2019-02-12 03:00:00,12,1,2,1
2019-02-12 12:30:00,12,1,2,1
2019-02-12 13:30:00,12,1,2,1
2019-02-12 14:00:00,12,1,2,1
2019-02-12 16:00:00,12,1,2,5
2019-02-12 16:30:00,12,1,2,8
2019-02-12 17:00:00,12,1,2,5
2019-02-12 17:30:00,12,1,2,1
2019-02-12 18:00:00,12,1,2,2
2019-02-12 18:30:00,12,1,2,2
2019-02-12 19:00:00,12,1,2,2
2019-02-12 19:30:00,12,1,2,1
2019-02-12 20:00:00,12,1,2,1
2019-02-12 20:30:00,12,1,2,1
2019-02-12 21:00:00,12,1,2,3
2019-02-12 21:30:00,12,1,2,2
2019-02-12 22:00:00,12,1,2,1
2019-02-12 22:30:00,12,1,2,1
2019-02-13 00:30:00,13,2,2,2
2019-02-13 01:30:00,13,2,2,1
2019-02-13 02:00:00,13,2,2,1
2019-02-13 03:30:00,13,2,2,1
2019-02-13 04:00:00,13,2,2,1
2019-02-13 04:30:00,13,2,2,1
2019-02-13 15:00:00,13,2,2,1
2019-02-13 15:30:00,13,2,2,2
2019-02-13 16:00:00,13,2,2,3
2019-02-13 16:30:00,13,2,2,8
2019-02-13 17:00:00,13,2,2,9
2019-02-13 17:30:00,13,2,2,1
2019-02-13 18:00:00,13,2,2,2
2019-02-13 18:30:00,13,2,2,2
2019-02-13 20:00:00,13,2,2,1
2019-02-13 20:30:00,13,2,2,1
2019-02-13 21:00:00,13,2,2,2
2019-02-13 22:00:00,13,2,2,2
2019-02-13 22:30:00,13,2,2,1
2019-02-14 01:00:00,14,3,2,1
2019-02-14 01:30:00,14,3,2,1
2019-02-14 02:00:00,14,3,2,3
2019-02-14 03:00:00,14,3,2,1
2019-02-14 05:00:00,14,3,2,1
2019-02-14 13:30:00,14,3,2,1
2019-02-14 15:00:00,14,3,2,1
2019-02-14 15:30:00,14,3,2,1
2019-02-14 16:00:00,14,3,2,3
2019-02-14 16:30:00,14,3,2,8
2019-02-14 17:00:00,14,3,2,5
2019-02-14 17:30:00,14,3,2,3
2019-02-14 18:00:00,14,3,2,1
2019-02-14 18:30:00,14,3,2,1
2019-02-14 19:30:00,14,3,2,2
2019-02-14 20:00:00,14,3,2,2
2019-02-14 20:30:00,14,3,2,1
2019-02-14 21:00:00,14,3,2,1
2019-02-14 21:30:00,14,3,2,1
2019-02-15 00:00:00,15,4,2,1
2019-02-15 00:30:00,15,4,2,2
2019-02-15 01:30:00,15,4,2,1
2019-02-15 04:00:00,15,4,2,2
2019-02-15 05:00:00,15,4,2,1
2019-02-15 15:00:00,15,4,2,1
2019-02-15 15:30:00,15,4,2,3
2019-02-15 16:00:00,15,4,2,4
2019-02-15 16:30:00,15,4,2,4
2019-02-15 17:00:00,15,4,2,4
2019-02-15 17:30:00,15,4,2,1
2019-02-15 18:00:00,15,4,2,4
2019-02-15 18:30:00,15,4,2,2
2019-02-15 19:00:00,15,4,2,1
2019-02-15 19:30:00,15,4,2,1
2019-02-15 20:00:00,15,4,2,1
2019-02-15 21:00:00,15,4,2,2
2019-02-15 23:00:00,15,4,2,1
2019-02-16 00:00:00,16,5,2,1
2019-02-16 01:00:00,16,5,2,2
2019-02-16 02:00:00,16,5,2,1
2019-02-16 03:00:00,16,5,2,2
2019-02-16 15:30:00,16,5,2,1
2019-02-16 17:00:00,16,5,2,1
2019-02-16 17:30:00,16,5,2,1
2019-02-16 18:30:00,16,5,2,3
2019-02-16 20:00:00,16,5,2,1
2019-02-16 21:00:00,16,5,2,1
2019-02-16 22:00:00,16,5,2,1
2019-02-16 23:00:00,16,5,2,1
2019-02-17 00:30:00,17,6,2,1
2019-02-17 01:00:00,17,6,2,2
2019-02-17 01:30:00,17,6,2,1
2019-02-17 02:00:00,17,6,2,1
2019-02-17 02:30:00,17,6,2,1
2019-02-17 03:30:00,17,6,2,3
2019-02-17 05:30:00,17,6,2,1
2019-02-17 06:30:00,17,6,2,1
2019-02-17 16:00:00,17,6,2,2
2019-02-17 17:30:00,17,6,2,1
2019-02-17 18:00:00,17,6,2,2
2019-02-17 18:30:00,17,6,2,2
2019-02-17 20:30:00,17,6,2,1
2019-02-17 21:30:00,17,6,2,1
2019-02-17 22:30:00,17,6,2,1
2019-02-18 02:00:00,18,0,2,1
2019-02-18 15:30:00,18,0,2,1
2019-02-18 16:30:00,18,0,2,1
2019-02-18 17:00:00,18,0,2,1
2019-02-18 17:30:00,18,0,2,1
2019-02-18 18:00:00,18,0,2,3
2019-02-18 19:00:00,18,0,2,1
2019-02-18 20:00:00,18,0,2,1
2019-02-18 22:00:00,18,0,2,1
2019-02-18 22:30:00,18,0,2,1
2019-02-18 23:30:00,18,0,2,2
2019-02-19 01:00:00,19,1,2,1
2019-02-19 01:30:00,19,1,2,1
2019-02-19 02:00:00,19,1,2,1
2019-02-19 02:30:00,19,1,2,1
2019-02-19 03:30:00,19,1,2,1
2019-02-19 04:00:00,19,1,2,1
2019-02-19 15:00:00,19,1,2,1
2019-02-19 15:30:00,19,1,2,1
2019-02-19 16:00:00,19,1,2,2
2019-02-19 16:30:00,19,1,2,7
2019-02-19 17:00:00,19,1,2,5
2019-02-19 17:30:00,19,1,2,3
2019-02-19 18:00:00,19,1,2,2
2019-02-19 18:30:00,19,1,2,2
2019-02-19 19:00:00,19,1,2,1
2019-02-19 21:30:00,19,1,2,1
2019-02-20 01:30:00,20,2,2,1
2019-02-20 02:00:00,20,2,2,1
2019-02-20 03:30:00,20,2,2,1
2019-02-20 04:00:00,20,2,2,3
2019-02-20 05:00:00,20,2,2,1
2019-02-20 15:00:00,20,2,2,1
2019-02-20 16:00:00,20,2,2,4
2019-02-20 16:30:00,20,2,2,5
2019-02-20 17:00:00,20,2,2,5
2019-02-20 17:30:00,20,2,2,3
2019-02-20 18:00:00,20,2,2,6
2019-02-20 18:30:00,20,2,2,2
2019-02-20 19:00:00,20,2,2,2
2019-02-20 19:30:00,20,2,2,2
2019-02-20 20:30:00,20,2,2,3
